name,state_code,state_name,county,lat,lon,population,feature_type
Hermitage,AR,Arkansas,Bradley,33.422207,-92.127714,,Populated Place
Heth,AR,Arkansas,Saint Francis,35.097335,-90.458554,,Populated Place
Hickory Plains,AR,Arkansas,Prairie,34.978642,-91.750844,,Populated Place
Hickory Ridge,AR,Arkansas,Cross,35.399457,-90.982283,,Populated Place
Higden,AR,Arkansas,Cleburne,35.549812,-92.182284,,Populated Place
Higginson,AR,Arkansas,White,35.188254,-91.71828,,Populated Place
Highland,AR,Arkansas,,36.2759,-91.52403,,Populated Place
Hindsville,AR,Arkansas,Madison,36.142206,-93.863339,,Populated Place
Hiwasse,AR,Arkansas,Benton,36.441589,-94.338993,,Populated Place
Holiday Island,AR,Arkansas,,36.48535,-93.73214,,Populated Place
Holly Grove,AR,Arkansas,Monroe,34.599294,-91.184376,,Populated Place
Hope,AR,Arkansas,Hempstead,33.656645,-93.590305,,Populated Place
Horatio,AR,Arkansas,Sevier,33.939221,-94.295942,,Populated Place
Horseshoe Bend,AR,Arkansas,Izard,36.202502,-91.755334,,Populated Place
Hot Spring County,AR,Arkansas,,34.31763,-92.94601,,Populated Place
Hot Springs,AR,Arkansas,,34.5037,-93.05518,,Populated Place
Hot Springs National Park,AR,Arkansas,Garland,34.501475,-93.026024,,Populated Place
Hot Springs Village,AR,Arkansas,Garland,34.6411,-93.0574,,Populated Place
Houston,AR,Arkansas,Perry,35.036209,-92.691319,,Populated Place
Howard County,AR,Arkansas,,34.08874,-93.99349,,Populated Place
Hoxie,AR,Arkansas,Lawrence,36.032573,-90.971504,,Populated Place
Hughes,AR,Arkansas,Saint Francis,34.945416,-90.474142,,Populated Place
Humnoke,AR,Arkansas,Lonoke,34.541896,-91.756616,,Populated Place
Humphrey,AR,Arkansas,Jefferson,34.403387,-91.67896,,Populated Place
Hunter,AR,Arkansas,Woodruff,35.052778,-91.126111,,Populated Place
Huntington,AR,Arkansas,Sebastian,35.096267,-94.331283,,Populated Place
Huntsville,AR,Arkansas,Madison,36.104348,-93.727893,,Populated Place
Huttig,AR,Arkansas,Union,33.045888,-92.194153,,Populated Place
Ida,AR,Arkansas,Cleburne,35.594326,-91.930081,,Populated Place
Imboden,AR,Arkansas,Lawrence,36.19763,-91.185442,,Populated Place
Independence County,AR,Arkansas,,35.74158,-91.56972,,Populated Place
Ivan,AR,Arkansas,Dallas,33.902984,-92.439406,,Populated Place
Izard County,AR,Arkansas,,36.09487,-91.91342,,Populated Place
Jackson County,AR,Arkansas,,35.59923,-91.21457,,Populated Place
Jacksonport,AR,Arkansas,Jackson,35.641667,-91.309444,,Populated Place
Jacksonville,AR,Arkansas,Pulaski,34.881985,-92.130435,,Populated Place
Jasper,AR,Arkansas,Newton,36.003798,-93.204771,,Populated Place
Jefferson,AR,Arkansas,Jefferson,34.355285,-92.148574,,Populated Place
Jefferson County,AR,Arkansas,,34.26879,-91.93151,,Populated Place
Jersey,AR,Arkansas,Bradley,33.388914,-92.296613,,Populated Place
Jerusalem,AR,Arkansas,Conway,35.37975,-92.813886,,Populated Place
Jessieville,AR,Arkansas,Garland,34.693729,-93.196318,,Populated Place
Johnson,AR,Arkansas,Washington,36.132778,-94.165278,,Populated Place
Johnson County,AR,Arkansas,,35.57005,-93.45991,,Populated Place
Joiner,AR,Arkansas,Mississippi,35.505239,-90.14779,,Populated Place
Jones Mill,AR,Arkansas,Hot Spring,34.453624,-92.861975,,Populated Place
Jonesboro,AR,Arkansas,Craighead,35.833016,-90.696526,,Populated Place
Judsonia,AR,Arkansas,White,35.324954,-91.649087,,Populated Place
Junction City,AR,Arkansas,Union,33.043965,-92.684254,,Populated Place
Keiser,AR,Arkansas,Mississippi,35.678626,-90.096171,,Populated Place
Kensett,AR,Arkansas,White,35.229939,-91.669672,,Populated Place
Keo,AR,Arkansas,Lonoke,34.604072,-92.007844,,Populated Place
Kingsland,AR,Arkansas,Cleveland,33.86002,-92.301415,,Populated Place
Kingston,AR,Arkansas,Madison,36.04845,-93.504357,,Populated Place
Kirby,AR,Arkansas,Pike,34.255153,-93.616716,,Populated Place
Knobel,AR,Arkansas,Clay,36.317647,-90.599048,,Populated Place
Knoxville,AR,Arkansas,Johnson,35.374897,-93.361797,,Populated Place
La Grange,AR,Arkansas,Lee,34.656389,-90.732778,,Populated Place
Lafayette County,AR,Arkansas,,33.24098,-93.60704,,Populated Place
Lafe,AR,Arkansas,Greene,36.21547,-90.506973,,Populated Place
Lake City,AR,Arkansas,Craighead,35.81715,-90.442327,,Populated Place
Lake Hamilton,AR,Arkansas,,34.42453,-93.09518,,Populated Place
Lake Village,AR,Arkansas,Chicot,33.327408,-91.282487,,Populated Place
Lakeview,AR,Arkansas,Baxter,36.397308,-92.504416,,Populated Place
Lamar,AR,Arkansas,Johnson,35.434868,-93.355157,,Populated Place
Lambrook,AR,Arkansas,Phillips,34.335556,-90.9675,,Populated Place
Landmark,AR,Arkansas,,34.6112,-92.3196,,Populated Place
Laneburg,AR,Arkansas,Nevada,33.685,-93.346667,,Populated Place
Langley,AR,Arkansas,Pike,34.314035,-93.850942,,Populated Place
Lavaca,AR,Arkansas,Sebastian,35.337513,-94.165637,,Populated Place
Lawrence County,AR,Arkansas,,36.04125,-91.10708,,Populated Place
Lawson,AR,Arkansas,Union,33.196667,-92.482778,,Populated Place
Leachville,AR,Arkansas,Mississippi,35.933216,-90.195488,,Populated Place
Lead Hill,AR,Arkansas,Boone,36.430886,-92.930194,,Populated Place
Lee County,AR,Arkansas,,34.78062,-90.78207,,Populated Place
Leola,AR,Arkansas,Grant,34.185605,-92.597865,,Populated Place
Lepanto,AR,Arkansas,Poinsett,35.606909,-90.335883,,Populated Place
Leslie,AR,Arkansas,Searcy,35.82716,-92.566293,,Populated Place
Letona,AR,Arkansas,White,35.361667,-91.829167,,Populated Place
Lewisville,AR,Arkansas,Lafayette,33.373603,-93.595258,,Populated Place
Lexa,AR,Arkansas,Phillips,34.672694,-90.78532,,Populated Place
Light,AR,Arkansas,Greene,36.07,-90.747778,,Populated Place
Lincoln,AR,Arkansas,Washington,35.956931,-94.42724,,Populated Place
Lincoln County,AR,Arkansas,,33.95747,-91.73332,,Populated Place
Little Flock,AR,Arkansas,,36.38591,-94.1352,,Populated Place
Little River County,AR,Arkansas,,33.70054,-94.23434,,Populated Place
Little Rock,AR,Arkansas,Pulaski,34.748342,-92.281939,197992,Populated Place
Little Rock Air Force Base,AR,Arkansas,Pulaski,34.898611,-92.144167,,Populated Place
Lockesburg,AR,Arkansas,Sevier,33.930553,-94.127588,,Populated Place
Locust Grove,AR,Arkansas,Independence,35.717705,-91.741443,,Populated Place
Logan County,AR,Arkansas,,35.21527,-93.71631,,Populated Place
London,AR,Arkansas,Pope,35.337017,-93.238907,,Populated Place
Lonoke,AR,Arkansas,Lonoke,34.783162,-91.921367,,Populated Place
Lonoke County,AR,Arkansas,,34.75427,-91.88867,,Populated Place
Lonsdale,AR,Arkansas,Garland,34.556203,-92.834034,,Populated Place
Louann,AR,Arkansas,Ouachita,33.411744,-92.782759,,Populated Place
Lowell,AR,Arkansas,Benton,36.243318,-94.082725,,Populated Place
Luxora,AR,Arkansas,Mississippi,35.760786,-89.92204,,Populated Place
Lynn,AR,Arkansas,Lawrence,36.016639,-91.254588,,Populated Place
Mabelvale,AR,Arkansas,Saline,34.621756,-92.384618,,Populated Place
Madison,AR,Arkansas,Saint Francis,35.013056,-90.7225,,Populated Place
Madison County,AR,Arkansas,,36.01096,-93.72456,,Populated Place
Magazine,AR,Arkansas,Logan,35.15873,-93.800336,,Populated Place
Magness,AR,Arkansas,Independence,35.710062,-91.485041,,Populated Place
Magnolia,AR,Arkansas,Columbia,33.264678,-93.239153,,Populated Place
Malvern,AR,Arkansas,Hot Spring,34.355715,-92.829162,,Populated Place
Mammoth Spring,AR,Arkansas,Fulton,36.407648,-91.575712,,Populated Place
Manila,AR,Arkansas,Mississippi,35.874885,-90.180252,,Populated Place
Mansfield,AR,Arkansas,Scott,35.0432,-94.22036,,Populated Place
Marble Falls,AR,Arkansas,Newton,36.095121,-93.144822,,Populated Place
Marcella,AR,Arkansas,Stone,35.749654,-91.941891,,Populated Place
Marianna,AR,Arkansas,Lee,34.775929,-90.77852,,Populated Place
Marion,AR,Arkansas,Crittenden,35.2077,-90.198908,,Populated Place
Marion County,AR,Arkansas,,36.26835,-92.68422,,Populated Place
Marked Tree,AR,Arkansas,Poinsett,35.534933,-90.419387,,Populated Place
Marmaduke,AR,Arkansas,Greene,36.195117,-90.38368,,Populated Place
Marshall,AR,Arkansas,Searcy,35.926697,-92.640203,,Populated Place
Marvell,AR,Arkansas,Phillips,34.548541,-90.941322,,Populated Place
Maumelle,AR,Arkansas,Pulaski,34.849085,-92.405892,,Populated Place
Mayflower,AR,Arkansas,Faulkner,34.966853,-92.400102,,Populated Place
Maynard,AR,Arkansas,Randolph,36.438563,-90.874921,,Populated Place
Maysville,AR,Arkansas,Benton,36.401062,-94.581278,,Populated Place
Mc Caskill,AR,Arkansas,Hempstead,33.923042,-93.626605,,Populated Place
Mc Crory,AR,Arkansas,Woodruff,35.247292,-91.179327,,Populated Place
Mc Dougal,AR,Arkansas,Clay,36.379909,-90.394093,,Populated Place
Mc Gehee,AR,Arkansas,Desha,33.62971,-91.392781,,Populated Place
Mc Neil,AR,Arkansas,Columbia,33.36222,-93.193006,,Populated Place
Mc Rae,AR,Arkansas,White,35.11322,-91.821551,,Populated Place
McAlmont,AR,Arkansas,,34.80842,-92.18181,,Populated Place
McCrory,AR,Arkansas,,35.2562,-91.20012,,Populated Place
McGehee,AR,Arkansas,,33.629,-91.39956,,Populated Place
Melbourne,AR,Arkansas,Izard,36.059958,-91.905196,,Populated Place
Mellwood,AR,Arkansas,Phillips,34.220032,-91.008589,,Populated Place
Mena,AR,Arkansas,Polk,34.581435,-94.220984,,Populated Place
Menifee,AR,Arkansas,Conway,35.148333,-92.553889,,Populated Place
Midland,AR,Arkansas,Sebastian,35.093056,-94.353056,,Populated Place
Midway,AR,Arkansas,Baxter,36.290454,-92.431398,,Populated Place
Miller County,AR,Arkansas,,33.31215,-93.89156,,Populated Place
Mineral Springs,AR,Arkansas,Howard,33.863852,-93.918828,,Populated Place
Minturn,AR,Arkansas,Lawrence,35.976096,-91.033704,,Populated Place
Mississippi County,AR,Arkansas,,35.7639,-90.05417,,Populated Place
Monette,AR,Arkansas,Craighead,35.900168,-90.343658,,Populated Place
Monroe,AR,Arkansas,Monroe,34.734722,-91.104444,,Populated Place
Monroe County,AR,Arkansas,,34.67784,-91.20389,,Populated Place
Montgomery County,AR,Arkansas,,34.53879,-93.65953,,Populated Place
Monticello,AR,Arkansas,Drew,33.624951,-91.794845,,Populated Place
Montrose,AR,Arkansas,Ashley,33.307516,-91.522776,,Populated Place
Moro,AR,Arkansas,Lee,34.802953,-91.006026,,Populated Place
Morrilton,AR,Arkansas,Conway,35.169227,-92.735436,,Populated Place
Morrow,AR,Arkansas,Washington,35.85373,-94.425793,,Populated Place
Moscow,AR,Arkansas,Jefferson,34.146389,-91.795,,Populated Place
Mount Holly,AR,Arkansas,Union,33.308534,-92.944265,,Populated Place
Mount Ida,AR,Arkansas,Montgomery,34.561194,-93.574904,,Populated Place
Mount Judea,AR,Arkansas,Newton,35.834674,-93.082391,,Populated Place
Mount Pleasant,AR,Arkansas,Izard,35.975909,-91.785013,,Populated Place
Mount Vernon,AR,Arkansas,Faulkner,35.260613,-92.137334,,Populated Place
Mountain Home,AR,Arkansas,Baxter,36.331153,-92.375337,,Populated Place
Mountain Pine,AR,Arkansas,Garland,34.577182,-93.160041,,Populated Place
Mountain View,AR,Arkansas,Stone,35.865769,-92.114762,,Populated Place
Mountainburg,AR,Arkansas,Crawford,35.570027,-94.109094,,Populated Place
Mulberry,AR,Arkansas,Crawford,35.517246,-93.988505,,Populated Place
Murfreesboro,AR,Arkansas,Pike,34.101734,-93.710903,,Populated Place
Nashville,AR,Arkansas,Howard,33.957646,-93.870709,,Populated Place
Natural Dam,AR,Arkansas,Crawford,35.674259,-94.412377,,Populated Place
Nevada County,AR,Arkansas,,33.66397,-93.30714,,Populated Place
New Blaine,AR,Arkansas,Logan,35.318912,-93.44457,,Populated Place
New Edinburg,AR,Arkansas,Cleveland,33.758846,-92.193909,,Populated Place
Newark,AR,Arkansas,Independence,35.71183,-91.439395,,Populated Place
Newhope,AR,Arkansas,Pike,34.227347,-93.890487,,Populated Place
Newport,AR,Arkansas,Jackson,35.598823,-91.257064,,Populated Place
Newton County,AR,Arkansas,,35.91997,-93.21787,,Populated Place
Norfork,AR,Arkansas,Baxter,36.206571,-92.273011,,Populated Place
Norman,AR,Arkansas,Montgomery,34.459633,-93.674304,,Populated Place
Norphlet,AR,Arkansas,Union,33.309619,-92.657619,,Populated Place
North Crossett,AR,Arkansas,,33.16568,-91.94152,,Populated Place
North Little Rock,AR,Arkansas,Pulaski,34.766974,-92.265376,,Populated Place
O Kean,AR,Arkansas,Randolph,36.179672,-90.824069,,Populated Place
Oak Grove,AR,Arkansas,Carroll,36.461347,-93.432129,,Populated Place
Oakland,AR,Arkansas,Marion,36.444227,-92.583187,,Populated Place
Oark,AR,Arkansas,Johnson,35.709454,-93.558531,,Populated Place
Oden,AR,Arkansas,Montgomery,34.611292,-93.821103,,Populated Place
Ogden,AR,Arkansas,Little River,33.585706,-94.027826,,Populated Place
Oil Trough,AR,Arkansas,Independence,35.613147,-91.470305,,Populated Place
Okolona,AR,Arkansas,Clark,34.055138,-93.289679,,Populated Place
Ola,AR,Arkansas,Yell,35.03091,-93.21356,,Populated Place
Omaha,AR,Arkansas,Boone,36.46123,-93.188753,,Populated Place
Oneida,AR,Arkansas,Phillips,34.405267,-90.826045,,Populated Place
Onia,AR,Arkansas,Stone,35.940339,-92.345859,,Populated Place
Osceola,AR,Arkansas,Mississippi,35.701864,-89.979764,,Populated Place
Ouachita County,AR,Arkansas,,33.59336,-92.88193,,Populated Place
Oxford,AR,Arkansas,Izard,36.211408,-91.925849,,Populated Place
Ozan,AR,Arkansas,Hempstead,33.902775,-93.771443,,Populated Place
Ozark,AR,Arkansas,Franklin,35.524645,-93.837423,,Populated Place
Ozone,AR,Arkansas,Johnson,35.657478,-93.43111,,Populated Place
Palestine,AR,Arkansas,Saint Francis,34.966346,-90.904929,,Populated Place
Pangburn,AR,Arkansas,White,35.421583,-91.795971,,Populated Place
Paragould,AR,Arkansas,Greene,36.060033,-90.525093,,Populated Place
Paris,AR,Arkansas,Logan,35.294149,-93.726469,,Populated Place
Parkdale,AR,Arkansas,Ashley,33.121267,-91.542793,,Populated Place
Parkin,AR,Arkansas,Cross,35.258557,-90.556417,,Populated Place
Parks,AR,Arkansas,Scott,34.800333,-93.950913,,Populated Place
Paron,AR,Arkansas,Saline,34.785289,-92.748176,,Populated Place
Parthenon,AR,Arkansas,Newton,35.940836,-93.267776,,Populated Place
Patterson,AR,Arkansas,Woodruff,35.256667,-91.235,,Populated Place
Pea Ridge,AR,Arkansas,Benton,36.453884,-94.118026,,Populated Place
Peach Orchard,AR,Arkansas,Clay,36.283045,-90.670217,,Populated Place
Pearcy,AR,Arkansas,Garland,34.435092,-93.242015,,Populated Place
Peel,AR,Arkansas,Marion,36.444374,-92.776143,,Populated Place
Pelsor,AR,Arkansas,Newton,35.691158,-93.016088,,Populated Place
Pencil Bluff,AR,Arkansas,Montgomery,34.639946,-93.742947,,Populated Place
Perry,AR,Arkansas,Perry,35.042732,-92.787976,,Populated Place
Perry County,AR,Arkansas,,34.94737,-92.93147,,Populated Place
Perryville,AR,Arkansas,Perry,34.970096,-92.847171,,Populated Place
Pettigrew,AR,Arkansas,Madison,35.834562,-93.618079,,Populated Place
Phillips County,AR,Arkansas,,34.42829,-90.84802,,Populated Place
Pickens,AR,Arkansas,Desha,33.807923,-91.39157,,Populated Place
Piggott,AR,Arkansas,Clay,36.386993,-90.19261,,Populated Place
Pike County,AR,Arkansas,,34.1635,-93.65634,,Populated Place
Pindall,AR,Arkansas,Searcy,36.067479,-92.886409,,Populated Place
Pine Bluff,AR,Arkansas,Jefferson,34.215405,-91.995812,,Populated Place
Pineville,AR,Arkansas,Izard,36.167704,-92.107299,,Populated Place
Piney,AR,Arkansas,,34.50314,-93.12602,,Populated Place
Plainview,AR,Arkansas,Yell,34.966793,-93.309897,,Populated Place
Pleasant Grove,AR,Arkansas,Stone,35.842349,-91.931905,,Populated Place
Pleasant Plains,AR,Arkansas,Independence,35.589301,-91.632043,,Populated Place
Plumerville,AR,Arkansas,Conway,35.157466,-92.620435,,Populated Place
Pocahontas,AR,Arkansas,Randolph,36.282876,-90.996782,,Populated Place
Poinsett County,AR,Arkansas,,35.57404,-90.66293,,Populated Place
Polk County,AR,Arkansas,,34.48584,-94.22807,,Populated Place
Pollard,AR,Arkansas,Clay,36.431725,-90.275123,,Populated Place
Ponca,AR,Arkansas,Newton,36.066225,-93.401985,,Populated Place
Pope County,AR,Arkansas,,35.44763,-93.03416,,Populated Place
Poplar Grove,AR,Arkansas,Phillips,34.539397,-90.881274,,Populated Place
Portia,AR,Arkansas,Lawrence,36.080699,-91.068004,,Populated Place
Portland,AR,Arkansas,Ashley,33.231773,-91.513935,,Populated Place
Pottsville,AR,Arkansas,Pope,35.239785,-93.056386,,Populated Place
Poughkeepsie,AR,Arkansas,Sharp,36.071526,-91.451575,,Populated Place
Powhatan,AR,Arkansas,Lawrence,36.080044,-91.148214,,Populated Place
Poyen,AR,Arkansas,Grant,34.350828,-92.599037,,Populated Place
Prairie County,AR,Arkansas,,34.82979,-91.55277,,Populated Place
Prairie Creek,AR,Arkansas,,36.34202,-94.06187,,Populated Place
Prairie Grove,AR,Arkansas,Washington,35.991809,-94.316861,,Populated Place
Prattsville,AR,Arkansas,Grant,34.307865,-92.513105,,Populated Place
Prescott,AR,Arkansas,Nevada,33.804029,-93.372544,,Populated Place
Prim,AR,Arkansas,Cleburne,35.685733,-92.134596,,Populated Place
Proctor,AR,Arkansas,Crittenden,35.083396,-90.255026,,Populated Place
Pulaski County,AR,Arkansas,,34.76993,-92.3118,,Populated Place
Pyatt,AR,Arkansas,Marion,36.245833,-92.844722,,Populated Place
Quitman,AR,Arkansas,Cleburne,35.404988,-92.133334,,Populated Place
Randolph County,AR,Arkansas,,36.34148,-91.02772,,Populated Place
Ratcliff,AR,Arkansas,Logan,35.276032,-93.842149,,Populated Place
Ravenden,AR,Arkansas,Lawrence,36.202863,-91.25934,,Populated Place
Ravenden Springs,AR,Arkansas,Randolph,36.310384,-91.209433,,Populated Place
Rector,AR,Arkansas,Clay,36.267177,-90.270201,,Populated Place
Redfield,AR,Arkansas,Jefferson,34.452647,-92.17579,,Populated Place
Reydell,AR,Arkansas,Jefferson,34.143281,-91.550395,,Populated Place
Reyno,AR,Arkansas,Randolph,36.362778,-90.753611,,Populated Place
Rison,AR,Arkansas,Cleveland,33.945325,-92.118762,,Populated Place
Rivervale,AR,Arkansas,Poinsett,35.673889,-90.34,,Populated Place
Rockwell,AR,Arkansas,,34.46426,-93.13379,,Populated Place
Roe,AR,Arkansas,Monroe,34.628592,-91.377058,,Populated Place
Rogers,AR,Arkansas,Benton,36.336316,-94.114784,,Populated Place
Roland,AR,Arkansas,Pulaski,34.88287,-92.519152,,Populated Place
Romance,AR,Arkansas,White,35.215462,-92.06985,,Populated Place
Rose Bud,AR,Arkansas,White,35.321447,-92.061988,,Populated Place
Rosie,AR,Arkansas,Independence,35.663816,-91.534003,,Populated Place
Rosston,AR,Arkansas,Nevada,33.561693,-93.303891,,Populated Place
Rover,AR,Arkansas,Yell,34.947522,-93.401728,,Populated Place
Royal,AR,Arkansas,Garland,34.515049,-93.289734,,Populated Place
Rudy,AR,Arkansas,Crawford,35.539805,-94.237376,,Populated Place
Russell,AR,Arkansas,White,35.3625,-91.5075,,Populated Place
Russellville,AR,Arkansas,Pope,35.284208,-93.131476,,Populated Place
Saffell,AR,Arkansas,Lawrence,35.917957,-91.297753,,Populated Place
Sage,AR,Arkansas,Izard,36.042476,-91.824569,,Populated Place
Saint Charles,AR,Arkansas,Arkansas,34.335296,-91.16808,,Populated Place
Saint Francis,AR,Arkansas,Clay,36.454771,-90.144991,,Populated Place
Saint Francis County,AR,Arkansas,,35.022,-90.74778,,Populated Place
Saint Joe,AR,Arkansas,Searcy,35.987707,-92.792828,,Populated Place
Saint Paul,AR,Arkansas,Madison,35.849576,-93.734743,,Populated Place
Salado,AR,Arkansas,Independence,35.703493,-91.597924,,Populated Place
Salem,AR,Arkansas,Fulton,36.365401,-91.836321,,Populated Place
Saline County,AR,Arkansas,,34.64662,-92.67657,,Populated Place
Saratoga,AR,Arkansas,Howard,33.759883,-93.876723,,Populated Place
Scotland,AR,Arkansas,Van Buren,35.507956,-92.586652,,Populated Place
Scott,AR,Arkansas,Pulaski,34.694215,-92.11566,,Populated Place
Scott County,AR,Arkansas,,34.86077,-94.06325,,Populated Place
Scranton,AR,Arkansas,Logan,35.330816,-93.539362,,Populated Place
Searcy,AR,Arkansas,White,35.253512,-91.762931,,Populated Place
Searcy County,AR,Arkansas,,35.9109,-92.69949,,Populated Place
Sebastian County,AR,Arkansas,,35.19926,-94.27391,,Populated Place
Sedgwick,AR,Arkansas,Lawrence,35.985965,-90.880099,,Populated Place
Sevier County,AR,Arkansas,,33.9972,-94.24122,,Populated Place
Shannon Hills,AR,Arkansas,,34.62009,-92.39543,,Populated Place
Sharp County,AR,Arkansas,,36.16116,-91.47986,,Populated Place
Sheridan,AR,Arkansas,Grant,34.316527,-92.365713,,Populated Place
Sherrill,AR,Arkansas,Jefferson,34.358148,-91.993285,,Populated Place
